EulerAngles:0,EulerAngles:1,EulerAngles:2,FeatureIds,GBEuclideanDistances,IPFColor:0,IPFColor:1,IPFColor:2,Phases,QPEuclideanDistances,TJEuclideanDistances,Cell Type,vtkOriginalIndices,__vtkIsSelected__,Structured Coordinates:0,Structured Coordinates:1,Structured Coordinates:2
5.64177,2.03019,3.72333,313,1.41421,141,68,255,1,4,2.23607,11,671,0,11,22,0
5.64177,2.03019,3.72333,313,1,141,68,255,1,2.23607,1.41421,11,672,0,12,22,0
5.64177,2.03019,3.72333,313,0,141,68,255,1,1.41421,1,11,673,0,13,22,0
1.05863,0.690777,0.224496,412,0,118,255,161,1,1,1,11,674,0,14,22,0
1.05863,0.690777,0.224496,412,1,118,255,161,1,1.41421,1,11,675,0,15,22,0
1.05863,0.690777,0.224496,412,0,118,255,161,1,1.41421,1,11,676,0,16,22,0
1.05863,0.690777,0.224496,412,0,118,255,161,1,1,0,11,677,0,17,22,0
5.72861,2.2136,0.822537,250,0,27,56,255,1,1.41421,0,11,678,0,18,22,0
5.72861,2.2136,0.822537,250,1,27,56,255,1,2.23607,1,11,679,0,19,22,0
5.72861,2.2136,0.822537,250,0,27,56,255,1,3,2,11,680,0,20,22,0
5.72861,2.2136,0.822537,250,0,27,56,255,1,3.16228,2,11,681,0,21,22,0
2.26358,1.31295,4.04495,368,0,145,248,255,1,2.23607,2,11,682,0,22,22,0
2.26358,1.31295,4.04495,368,1,145,248,255,1,2,2,11,683,0,23,22,0
2.26358,1.31295,4.04495,368,1,145,248,255,1,2.23607,1.41421,11,684,0,24,22,0
2.26358,1.31295,4.04495,368,0,145,248,255,1,2.23607,1,11,685,0,25,22,0
3.7699,0.867384,1.15845,226,0,74,225,255,1,2.82843,1,11,686,0,26,22,0
3.7699,0.867384,1.15845,226,1,74,225,255,1,3,1,11,687,0,27,22,0
3.7699,0.867384,1.15845,226,0,74,225,255,1,3.60555,1.41421,11,688,0,28,22,0
2.46883,1.80477,2.61562,171,0,231,224,255,1,3.74166,2.23607,11,689,0,29,22,0
0.0846146,1.52406,3.42434,292,0,255,170,88,1,3.60555,2.82843,11,690,0,0,23,0
3.55806,2.04053,3.1914,119,0,222,255,96,1,3.60555,2.23607,11,691,0,1,23,0
3.55806,2.04053,3.1914,119,1,222,255,96,1,2.82843,2,11,692,0,2,23,0
3.55806,2.04053,3.1914,119,1,222,255,96,1,2.23607,1.41421,11,693,0,3,23,0
3.55806,2.04053,3.1914,119,1,222,255,96,1,2,1,11,694,0,4,23,0
3.55806,2.04053,3.1914,119,0,222,255,96,1,2.23607,0,11,695,0,5,23,0
2.19769,2.69233,6.02632,80,0,255,236,164,1,2.82843,0,11,696,0,6,23,0
5.64177,2.03019,3.72333,313,0,141,68,255,1,3.60555,1,11,697,0,7,23,0
5.64177,2.03019,3.72333,313,0,141,68,255,1,4.24264,0,11,698,0,8,23,0
3.44434,0.187843,1.19269,214,0,255,99,96,1,3.60555,1,11,699,0,9,23,0
5.64177,2.03019,3.72333,313,0,141,68,255,1,3.16228,1.41421,11,700,0,10,23,0
5.64177,2.03019,3.72333,313,1,141,68,255,1,3,3,11,701,0,11,23,0
5.64177,2.03019,3.72333,313,1,141,68,255,1,3,1.41421,11,702,0,12,23,0
5.64177,2.03019,3.72333,313,0,141,68,255,1,2.23607,1,11,703,0,13,23,0
1.05863,0.690777,0.224496,412,0,118,255,161,1,2,2,11,704,0,14,23,0
1.05863,0.690777,0.224496,412,1,118,255,161,1,2.23607,2,11,705,0,15,23,0
1.05863,0.690777,0.224496,412,1,118,255,161,1,1.73205,1.41421,11,706,0,16,23,0
1.05863,0.690777,0.224496,412,0,118,255,161,1,1.41421,1,11,707,0,17,23,0
5.72861,2.2136,0.822537,250,0,27,56,255,1,1.73205,1,11,708,0,18,23,0
5.72861,2.2136,0.822537,250,0,27,56,255,1,2.44949,1.41421,11,709,0,19,23,0
5.72861,2.2136,0.822537,250,1,27,56,255,1,3.16228,2.23607,11,710,0,20,23,0
5.72861,2.2136,0.822537,250,0,27,56,255,1,2.23607,1.41421,11,711,0,21,23,0
2.26358,1.31295,4.04495,368,0,145,248,255,1,1.41421,1,11,712,0,22,23,0
2.26358,1.31295,4.04495,368,1,145,248,255,1,1,1,11,713,0,23,23,0
2.26358,1.31295,4.04495,368,0,145,248,255,1,1.41421,1,11,714,0,24,23,0
2.26358,1.31295,4.04495,368,0,145,248,255,1,1.41421,0,11,715,0,25,23,0
3.7699,0.867384,1.15845,226,0,74,225,255,1,1.73205,0,11,716,0,26,23,0
3.7699,0.867384,1.15845,226,0,74,225,255,1,2.44949,1,11,717,0,27,23,0
2.46883,1.80477,2.61562,171,0,231,224,255,1,3.31662,1.41421,11,718,0,28,23,0
2.46883,1.80477,2.61562,171,0,231,224,255,1,4.24264,2.23607,11,719,0,29,23,0
3.55806,2.04053,3.1914,119,0,222,255,96,1,3.16228,2.23607,11,720,0,0,24,0
3.55806,2.04053,3.1914,119,1,222,255,96,1,3.16228,3.16228,11,721,0,1,24,0
3.55806,2.04053,3.1914,119,2,222,255,96,1,4.12311,3,11,722,0,2,24,0
3.55806,2.04053,3.1914,119,1.41421,222,255,96,1,3.16228,2.23607,11,723,0,3,24,0
3.55806,2.04053,3.1914,119,1,222,255,96,1,3,1.41421,11,724,0,4,24,0
3.55806,2.04053,3.1914,119,0,222,255,96,1,3.16228,1,11,725,0,5,24,0
2.19769,2.69233,6.02632,80,0,255,236,164,1,4.12311,1,11,726,0,6,24,0
2.19769,2.69233,6.02632,80,0,255,236,164,1,4.12311,1.41421,11,727,0,7,24,0
2.19769,2.69233,6.02632,80,0,255,236,164,1,3.60555,1,11,728,0,8,24,0
5.64177,2.03019,3.72333,313,0,141,68,255,1,2.82843,0,11,729,0,9,24,0
5.64177,2.03019,3.72333,313,1,141,68,255,1,2.23607,1,11,730,0,10,24,0
5.64177,2.03019,3.72333,313,1,141,68,255,1,2,2,11,731,0,11,24,0
5.64177,2.03019,3.72333,313,0,141,68,255,1,2,1,11,732,0,12,24,0
1.05863,0.690777,0.224496,412,0,118,255,161,1,2.23607,0,11,733,0,13,24,0
1.05863,0.690777,0.224496,412,0,118,255,161,1,3,1,11,734,0,14,24,0
1.05863,0.690777,0.224496,412,1,118,255,161,1,2.23607,1.41421,11,735,0,15,24,0
1.05863,0.690777,0.224496,412,1,118,255,161,1,1.41421,1,11,736,0,16,24,0
1.05863,0.690777,0.224496,412,0,118,255,161,1,1,1,11,737,0,17,24,0
5.72861,2.2136,0.822537,250,0,27,56,255,1,1.41421,1.41421,11,738,0,18,24,0
5.72861,2.2136,0.822537,250,1,27,56,255,1,2.23607,1.73205,11,739,0,19,24,0
5.72861,2.2136,0.822537,250,1.41421,27,56,255,1,3,2.23607,11,740,0,20,24,0
5.72861,2.2136,0.822537,250,1,27,56,255,1,2,1.41421,11,741,0,21,24,0
5.72861,2.2136,0.822537,250,0,27,56,255,1,1,1,11,742,0,22,24,0
2.26358,1.31295,4.04495,368,0,145,248,255,1,0,0,11,743,0,23,24,0
4.90109,0.498334,3.49176,433,0,255,237,213,1,1,1,11,744,0,24,24,0
4.90109,0.498334,3.49176,433,0,255,237,213,1,1,1,11,745,0,25,24,0
4.90109,0.498334,3.49176,433,0,255,237,213,1,1.41421,0,11,746,0,26,24,0
2.46883,1.80477,2.61562,171,0,231,224,255,1,2.23607,0,11,747,0,27,24,0
2.46883,1.80477,2.61562,171,1,231,224,255,1,3.16228,1,11,748,0,28,24,0
2.46883,1.80477,2.61562,171,1,231,224,255,1,4.12311,2,11,749,0,29,24,0
3.55806,2.04053,3.1914,119,1,222,255,96,1,3,2,11,750,0,0,25,0
3.55806,2.04053,3.1914,119,1.41421,222,255,96,1,3,3,11,751,0,1,25,0
3.55806,2.04053,3.1914,119,3,222,255,96,1,4,3,11,752,0,2,25,0
3.55806,2.04053,3.1914,119,2,222,255,96,1,4.12311,4,11,753,0,3,25,0
3.55806,2.04053,3.1914,119,1,222,255,96,1,4,1.73205,11,754,0,4,25,0
3.55806,2.04053,3.1914,119,0,222,255,96,1,4,1.41421,11,755,0,5,25,0
2.19769,2.69233,6.02632,80,0,255,236,164,1,4,1,11,756,0,6,25,0
2.19769,2.69233,6.02632,80,1,255,236,164,1,4,1.41421,11,757,0,7,25,0
2.19769,2.69233,6.02632,80,1,255,236,164,1,3.16228,1.41421,11,758,0,8,25,0
2.19769,2.69233,6.02632,80,0,255,236,164,1,2.23607,1,11,759,0,9,25,0
5.64177,2.03019,3.72333,313,0,141,68,255,1,1.41421,1,11,760,0,10,25,0
5.64177,2.03019,3.72333,313,0,141,68,255,1,1,1,11,761,0,11,25,0
5.64177,2.03019,3.72333,313,0,141,68,255,1,1,1,11,762,0,12,25,0
3.66317,2.36197,1.02525,408,0,100,169,255,1,1.41421,0,11,763,0,13,25,0
3.66317,2.36197,1.02525,408,0,100,169,255,1,2.23607,1,11,764,0,14,25,0
1.05863,0.690777,0.224496,412,0,118,255,161,1,2,1,11,765,0,15,25,0
1.05863,0.690777,0.224496,412,0,118,255,161,1,1,0,11,766,0,16,25,0
1.05863,0.690777,0.224496,412,0,118,255,161,1,0,0,11,767,0,17,25,0
5.72861,2.2136,0.822537,250,0,27,56,255,1,1,1,11,768,0,18,25,0
5.72861,2.2136,0.822537,250,1,27,56,255,1,2,1.41421,11,769,0,19,25,0
5.72861,2.2136,0.822537,250,1,27,56,255,1,1.73205,1.41421,11,770,0,20,25,0
5.72861,2.2136,0.822537,250,1,27,56,255,1,1.41421,1,11,771,0,21,25,0
5.72861,2.2136,0.822537,250,0,27,56,255,1,1,0,11,772,0,22,25,0
4.90109,0.498334,3.49176,433,0,255,237,213,1,0,0,11,773,0,23,25,0
4.90109,0.498334,3.49176,433,1,255,237,213,1,1,1,11,774,0,24,25,0
4.90109,0.498334,3.49176,433,1,255,237,213,1,1.41421,1.41421,11,775,0,25,25,0
4.90109,0.498334,3.49176,433,0,255,237,213,1,1.73205,1,11,776,0,26,25,0
2.46883,1.80477,2.61562,171,0,231,224,255,1,2.44949,1,11,777,0,27,25,0
2.46883,1.80477,2.61562,171,1,231,224,255,1,2.82843,1.41421,11,778,0,28,25,0
2.46883,1.80477,2.61562,171,2,231,224,255,1,3,2.23607,11,779,0,29,25,0
3.55806,2.04053,3.1914,119,0,222,255,96,1,3.16228,3,11,780,0,0,26,0
3.55806,2.04053,3.1914,119,1,222,255,96,1,3.16228,3,11,781,0,1,26,0
3.55806,2.04053,3.1914,119,2,222,255,96,1,4,2,11,782,0,2,26,0
3.55806,2.04053,3.1914,119,1,222,255,96,1,4,2.23607,11,783,0,3,26,0
3.55806,2.04053,3.1914,119,1,222,255,96,1,4,2,11,784,0,4,26,0
3.55806,2.04053,3.1914,119,0,222,255,96,1,3,1,11,785,0,5,26,0
2.19769,2.69233,6.02632,80,0,255,236,164,1,3,0,11,786,0,6,26,0
2.19769,2.69233,6.02632,80,0,255,236,164,1,3.16228,1,11,787,0,7,26,0
2.19769,2.69233,6.02632,80,0,255,236,164,1,3,1.41421,11,788,0,8,26,0
2.19769,2.69233,6.02632,80,0,255,236,164,1,2,1,11,789,0,9,26,0
2.19769,2.69233,6.02632,80,0,255,236,164,1,1,0,11,790,0,10,26,0
5.06827,2.62329,1.94961,94,0,255,239,231,1,0,0,11,791,0,11,26,0
3.66317,2.36197,1.02525,408,0,100,169,255,1,0,0,11,792,0,12,26,0
3.66317,2.36197,1.02525,408,0,100,169,255,1,1,1,11,793,0,13,26,0
3.66317,2.36197,1.02525,408,0,100,169,255,1,2,1,11,794,0,14,26,0
3.66317,2.36197,1.02525,408,0,100,169,255,1,2,0,11,795,0,15,26,0
2.57157,1.69562,3.2393,178,0,255,46,107,1,1,0,11,796,0,16,26,0
2.57157,1.69562,3.2393,178,0,255,46,107,1,0,0,11,797,0,17,26,0
5.72861,2.2136,0.822537,250,0,27,56,255,1,1,0,11,798,0,18,26,0
5.72861,2.2136,0.822537,250,0,27,56,255,1,2,1,11,799,0,19,26,0
5.72861,2.2136,0.822537,250,0,27,56,255,1,1.41421,1,11,800,0,20,26,0
5.72861,2.2136,0.822537,250,0,27,56,255,1,1,0,11,801,0,21,26,0
4.90109,0.498334,3.49176,433,0,255,237,213,1,1.41421,1,11,802,0,22,26,0
4.90109,0.498334,3.49176,433,1,255,237,213,1,1,1,11,803,0,23,26,0
4.90109,0.498334,3.49176,433,2,255,237,213,1,1.41421,1.41421,11,804,0,24,26,0
4.90109,0.498334,3.49176,433,2,255,237,213,1,2.23607,1.73205,11,805,0,25,26,0
4.90109,0.498334,3.49176,433,1,255,237,213,1,4,1.41421,11,806,0,26,26,0
4.90109,0.498334,3.49176,433,0,255,237,213,1,2.44949,2,11,807,0,27,26,0
2.46883,1.80477,2.61562,171,0,231,224,255,1,2.23607,1,11,808,0,28,26,0
2.46883,1.80477,2.61562,171,1,231,224,255,1,2.44949,1.41421,11,809,0,29,26,0
2.83372,0.0601014,1.60811,239,0,255,71,15,1,3.60555,2.23607,11,810,0,0,27,0
3.55806,2.04053,3.1914,119,0,222,255,96,1,3.60555,1.41421,11,811,0,1,27,0
3.55806,2.04053,3.1914,119,1,222,255,96,1,4.12311,1,11,812,0,2,27,0
3.55806,2.04053,3.1914,119,0,222,255,96,1,4.12311,2,11,813,0,3,27,0
3.55806,2.04053,3.1914,119,0,222,255,96,1,4,1,11,814,0,4,27,0
3.55806,2.04053,3.1914,119,0,222,255,96,1,3,1,11,815,0,5,27,0
0.428641,0.605657,3.93733,238,0,193,29,255,1,3,0,11,816,0,6,27,0
0.428641,0.605657,3.93733,238,0,193,29,255,1,3.16228,1,11,817,0,7,27,0
0.428641,0.605657,3.93733,238,0,193,29,255,1,3,1,11,818,0,8,27,0
0.428641,0.605657,3.93733,238,0,193,29,255,1,3,0,11,819,0,9,27,0
5.06827,2.62329,1.94961,94,0,255,239,231,1,1.41421,0,11,820,0,10,27,0
5.06827,2.62329,1.94961,94,0,255,239,231,1,1,1,11,821,0,11,27,0
2.57157,1.69562,3.2393,178,0,255,46,107,1,1,0,11,822,0,12,27,0
2.57157,1.69562,3.2393,178,0,255,46,107,1,1.41421,1,11,823,0,13,27,0
2.57157,1.69562,3.2393,178,0,255,46,107,1,2.23607,1.41421,11,824,0,14,27,0
2.57157,1.69562,3.2393,178,0,255,46,107,1,2.23607,1,11,825,0,15,27,0
2.57157,1.69562,3.2393,178,1,255,46,107,1,1.41421,1,11,826,0,16,27,0
2.57157,1.69562,3.2393,178,0,255,46,107,1,1,1,11,827,0,17,27,0
4.05592,2.35481,0.927033,382,0,105,119,255,1,2,0,11,828,0,18,27,0
4.05592,2.35481,0.927033,382,0,105,119,255,1,2.23607,1,11,829,0,19,27,0
4.05592,2.35481,0.927033,382,0,105,119,255,1,1.41421,1,11,830,0,20,27,0
4.05592,2.35481,0.927033,382,0,105,119,255,1,1,0,11,831,0,21,27,0
4.90109,0.498334,3.49176,433,0,255,237,213,1,1.41421,1,11,832,0,22,27,0
4.90109,0.498334,3.49176,433,1,255,237,213,1,2,1.41421,11,833,0,23,27,0
4.90109,0.498334,3.49176,433,2,255,237,213,1,2.23607,3,11,834,0,24,27,0
4.90109,0.498334,3.49176,433,2,255,237,213,1,3,3,11,835,0,25,27,0
4.90109,0.498334,3.49176,433,1,255,237,213,1,3.16228,2,11,836,0,26,27,0
4.90109,0.498334,3.49176,433,0,255,237,213,1,2.23607,1,11,837,0,27,27,0
2.46883,1.80477,2.61562,171,0,231,224,255,1,2,0,11,838,0,28,27,0
2.46883,1.80477,2.61562,171,0,231,224,255,1,2.23607,1,11,839,0,29,27,0
2.83372,0.0601014,1.60811,239,1,255,71,15,1,4.24264,2,11,840,0,0,28,0
2.83372,0.0601014,1.60811,239,0,255,71,15,1,4.24264,1,11,841,0,1,28,0
3.55806,2.04053,3.1914,119,0,222,255,96,1,4.47214,0,11,842,0,2,28,0
0.130307,1.20514,2.8977,323,0,255,136,216,1,6,1,11,843,0,3,28,0
0.130307,1.20514,2.8977,323,0,255,136,216,1,5,0,11,844,0,4,28,0
0.428641,0.605657,3.93733,238,0,193,29,255,1,3.16228,0,11,845,0,5,28,0
0.428641,0.605657,3.93733,238,1,193,29,255,1,3.16228,1,11,846,0,6,28,0
0.428641,0.605657,3.93733,238,1,193,29,255,1,3.31662,2,11,847,0,7,28,0
0.428641,0.605657,3.93733,238,1,193,29,255,1,3.16228,1.41421,11,848,0,8,28,0
0.428641,0.605657,3.93733,238,1,193,29,255,1,2.23607,1,11,849,0,9,28,0
0.428641,0.605657,3.93733,238,0,193,29,255,1,1.41421,1,11,850,0,10,28,0
5.06827,2.62329,1.94961,94,0,255,239,231,1,1,0,11,851,0,11,28,0
2.57157,1.69562,3.2393,178,0,255,46,107,1,1,1,11,852,0,12,28,0
2.57157,1.69562,3.2393,178,1,255,46,107,1,1.41421,2,11,853,0,13,28,0
2.57157,1.69562,3.2393,178,1,255,46,107,1,2.23607,2.23607,11,854,0,14,28,0
2.57157,1.69562,3.2393,178,1,255,46,107,1,3.16228,2,11,855,0,15,28,0
2.57157,1.69562,3.2393,178,1,255,46,107,1,2.23607,2,11,856,0,16,28,0
2.57157,1.69562,3.2393,178,0,255,46,107,1,2,2,11,857,0,17,28,0
4.05592,2.35481,0.927033,382,0,105,119,255,1,2.23607,1,11,858,0,18,28,0
4.05592,2.35481,0.927033,382,1,105,119,255,1,2.44949,1.41421,11,859,0,19,28,0
4.05592,2.35481,0.927033,382,1,105,119,255,1,1.73205,1.41421,11,860,0,20,28,0
4.05592,2.35481,0.927033,382,0,105,119,255,1,1.41421,1,11,861,0,21,28,0
4.90109,0.498334,3.49176,433,0,255,237,213,1,1.73205,1,11,862,0,22,28,0
4.90109,0.498334,3.49176,433,1,255,237,213,1,3,1,11,863,0,23,28,0
4.90109,0.498334,3.49176,433,1,255,237,213,1,3,1.41421,11,864,0,24,28,0
4.90109,0.498334,3.49176,433,1,255,237,213,1,3.16228,1.41421,11,865,0,25,28,0
4.90109,0.498334,3.49176,433,0,255,237,213,1,3.16228,1,11,866,0,26,28,0
4.90109,0.498334,3.49176,433,0,255,237,213,1,3,1,11,867,0,27,28,0
0.673015,3.05727,3.07442,402,0,255,84,25,1,2.23607,0,11,868,0,28,28,0
0.673015,3.05727,3.07442,402,0,255,84,25,1,2.44949,1,11,869,0,29,28,0
2.83372,0.0601014,1.60811,239,2,255,71,15,1,5,2,11,870,0,0,29,0
2.83372,0.0601014,1.60811,239,1,255,71,15,1,5,1,11,871,0,1,29,0
2.83372,0.0601014,1.60811,239,0,255,71,15,1,5,0,11,872,0,2,29,0
0.130307,1.20514,2.8977,323,0,255,136,216,1,6.08276,1,11,873,0,3,29,0
0.130307,1.20514,2.8977,323,0,255,136,216,1,5.09902,1,11,874,0,4,29,0
0.428641,0.605657,3.93733,238,0,193,29,255,1,5,1,11,875,0,5,29,0
0.428641,0.605657,3.93733,238,1,193,29,255,1,3.60555,1.41421,11,876,0,6,29,0
0.428641,0.605657,3.93733,238,1.41421,193,29,255,1,4,2.23607,11,877,0,7,29,0
0.428641,0.605657,3.93733,238,2,193,29,255,1,3,2.23607,11,878,0,8,29,0
0.428641,0.605657,3.93733,238,2,193,29,255,1,2,1.41421,11,879,0,9,29,0
0.428641,0.605657,3.93733,238,1,193,29,255,1,1,1,11,880,0,10,29,0
0.428641,0.605657,3.93733,238,0,193,29,255,1,0,0,11,881,0,11,29,0
2.57157,1.69562,3.2393,178,0,255,46,107,1,1,1,11,882,0,12,29,0
2.57157,1.69562,3.2393,178,1,255,46,107,1,2,2,11,883,0,13,29,0
2.57157,1.69562,3.2393,178,2,255,46,107,1,3,2,11,884,0,14,29,0
2.57157,1.69562,3.2393,178,1.41421,255,46,107,1,3,3,11,885,0,15,29,0
2.57157,1.69562,3.2393,178,1,255,46,107,1,3.16228,3,11,886,0,16,29,0
2.57157,1.69562,3.2393,178,0,255,46,107,1,3,2.23607,11,887,0,17,29,0
4.05592,2.35481,0.927033,382,0,105,119,255,1,2.82843,2,11,888,0,18,29,0
4.05592,2.35481,0.927033,382,1,105,119,255,1,3,2.23607,11,889,0,19,29,0
4.05592,2.35481,0.927033,382,2,105,119,255,1,2.44949,3,11,890,0,20,29,0
4.05592,2.35481,0.927033,382,1,105,119,255,1,2.23607,2,11,891,0,21,29,0
4.05592,2.35481,0.927033,382,0,105,119,255,1,3,1,11,892,0,22,29,0
4.90109,0.498334,3.49176,433,0,255,237,213,1,3.16228,0,11,893,0,23,29,0
4.90109,0.498334,3.49176,433,0,255,237,213,1,3.16228,1,11,894,0,24,29,0
4.90109,0.498334,3.49176,433,0,255,237,213,1,3.31662,1,11,895,0,25,29,0
3.56226,2.30589,2.50642,62,0,74,124,255,1,3.31662,0,11,896,0,26,29,0
0.673015,3.05727,3.07442,402,0,255,84,25,1,3.16228,0,11,897,0,27,29,0
0.673015,3.05727,3.07442,402,1,255,84,25,1,2.82843,1,11,898,0,28,29,0
0.673015,3.05727,3.07442,402,1,255,84,25,1,3,2,11,899,0,29,29,0
3.32961,0.710954,0.676732,203,2,144,102,255,1,4.24264,3,11,900,0,0,0,1
3.32961,0.710954,0.676732,203,1,144,102,255,1,3.60555,2,11,901,0,1,0,1
3.32961,0.710954,0.676732,203,0,144,102,255,1,3.16228,1,11,902,0,2,0,1
4.36533,2.82897,3.34782,23,0,255,176,105,1,3,0,11,903,0,3,0,1
4.78951,2.39478,5.6753,263,0,123,137,255,1,4,1,11,904,0,4,0,1
4.78951,2.39478,5.6753,263,1,123,137,255,1,4,2,11,905,0,5,0,1
4.78951,2.39478,5.6753,263,2,123,137,255,1,3,2.23607,11,906,0,6,0,1
4.78951,2.39478,5.6753,263,1,123,137,255,1,2.44949,1.41421,11,907,0,7,0,1
4.78951,2.39478,5.6753,263,0,123,137,255,1,2.23607,1,11,908,0,8,0,1
5.37818,2.83968,2.1142,75,0,255,103,155,1,2.44949,1.41421,11,909,0,9,0,1
5.37818,2.83968,2.1142,75,1,255,103,155,1,3,3,11,910,0,10,0,1
5.37818,2.83968,2.1142,75,2,255,103,155,1,2,2,11,911,0,11,0,1
5.37818,2.83968,2.1142,75,1,255,103,155,1,1,1,11,912,0,12,0,1
5.37818,2.83968,2.1142,75,0,255,103,155,1,0,0,11,913,0,13,0,1
4.3841,2.94669,3.19996,54,0,255,140,39,1,1,0,11,914,0,14,0,1
4.3841,2.94669,3.19996,54,1,255,140,39,1,2,1,11,915,0,15,0,1
4.3841,2.94669,3.19996,54,2,255,140,39,1,3,1.41421,11,916,0,16,0,1
4.3841,2.94669,3.19996,54,2,255,140,39,1,2.44949,3,11,917,0,17,0,1
4.3841,2.94669,3.19996,54,1,255,140,39,1,1.73205,2,11,918,0,18,0,1
4.3841,2.94669,3.19996,54,0,255,140,39,1,1.41421,1,11,919,0,19,0,1
3.16027,2.24566,2.41929,201,0,49,75,255,1,1.41421,1,11,920,0,20,0,1
3.16027,2.24566,2.41929,201,0,49,75,255,1,1.41421,1,11,921,0,21,0,1
3.76837,1.31425,3.66214,192,0,222,200,255,1,1.73205,1,11,922,0,22,0,1
3.76837,1.31425,3.66214,192,1,222,200,255,1,2.44949,2,11,923,0,23,0,1
3.76837,1.31425,3.66214,192,1,222,200,255,1,4,2.23607,11,924,0,24,0,1
3.76837,1.31425,3.66214,192,0,222,200,255,1,3.16228,2,11,925,0,25,0,1
4.14991,2.25438,5.76354,260,0,59,168,255,1,3.16228,3,11,926,0,26,0,1
4.14991,2.25438,5.76354,260,1,59,168,255,1,3.60555,3,11,927,0,27,0,1
4.14991,2.25438,5.76354,260,2,59,168,255,1,3.74166,2.23607,11,928,0,28,0,1
4.14991,2.25438,5.76354,260,2,59,168,255,1,4.12311,2.23607,11,929,0,29,0,1
3.32961,0.710954,0.676732,203,2,144,102,255,1,3.60555,3,11,930,0,0,1,1
3.32961,0.710954,0.676732,203,1,144,102,255,1,2.82843,2,11,931,0,1,1,1
3.32961,0.710954,0.676732,203,0,144,102,255,1,2.23607,1,11,932,0,2,1,1
4.36533,2.82897,3.34782,23,0,255,176,105,1,2,0,11,933,0,3,1,1
4.78951,2.39478,5.6753,263,0,123,137,255,1,2.23607,1,11,934,0,4,1,1
4.78951,2.39478,5.6753,263,1,123,137,255,1,3,2,11,935,0,5,1,1
4.78951,2.39478,5.6753,263,2,123,137,255,1,2.44949,2.23607,11,936,0,6,1,1
4.78951,2.39478,5.6753,263,1,123,137,255,1,1.73205,1.41421,11,937,0,7,1,1
4.78951,2.39478,5.6753,263,0,123,137,255,1,1.41421,1,11,938,0,8,1,1
5.37818,2.83968,2.1142,75,0,255,103,155,1,1.73205,1.41421,11,939,0,9,1,1
5.37818,2.83968,2.1142,75,1,255,103,155,1,3,3,11,940,0,10,1,1
5.37818,2.83968,2.1142,75,1,255,103,155,1,3,2,11,941,0,11,1,1
5.37818,2.83968,2.1142,75,0,255,103,155,1,1.41421,1,11,942,0,12,1,1
5.37818,2.83968,2.1142,75,0,255,103,155,1,1,0,11,943,0,13,1,1
4.3841,2.94669,3.19996,54,0,255,140,39,1,1.41421,0,11,944,0,14,1,1
4.3841,2.94669,3.19996,54,1,255,140,39,1,2,1,11,945,0,15,1,1
4.3841,2.94669,3.19996,54,1,255,140,39,1,2.23607,1.41421,11,946,0,16,1,1
4.3841,2.94669,3.19996,54,1,255,140,39,1,2.23607,1.41421,11,947,0,17,1,1
4.3841,2.94669,3.19996,54,1,255,140,39,1,1.41421,1,11,948,0,18,1,1
4.3841,2.94669,3.19996,54,0,255,140,39,1,1,0,11,949,0,19,1,1
3.16027,2.24566,2.41929,201,0,49,75,255,1,1,0,11,950,0,20,1,1
3.16027,2.24566,2.41929,201,0,49,75,255,1,1,0,11,951,0,21,1,1
3.76837,1.31425,3.66214,192,0,222,200,255,1,1.41421,1,11,952,0,22,1,1
3.76837,1.31425,3.66214,192,1,222,200,255,1,2.23607,2,11,953,0,23,1,1
3.76837,1.31425,3.66214,192,1,222,200,255,1,3,2,11,954,0,24,1,1
3.76837,1.31425,3.66214,192,0,222,200,255,1,2.23607,2,11,955,0,25,1,1
4.14991,2.25438,5.76354,260,0,59,168,255,1,2.23607,3,11,956,0,26,1,1
4.14991,2.25438,5.76354,260,1,59,168,255,1,3.16228,2.23607,11,957,0,27,1,1
4.14991,2.25438,5.76354,260,1,59,168,255,1,3.31662,2,11,958,0,28,1,1
4.14991,2.25438,5.76354,260,1,59,168,255,1,3.74166,2,11,959,0,29,1,1
3.32961,0.710954,0.676732,203,1.41421,144,102,255,1,3.16228,2,11,960,0,0,2,1
3.32961,0.710954,0.676732,203,1,144,102,255,1,2.23607,2,11,961,0,1,2,1
3.32961,0.710954,0.676732,203,0,144,102,255,1,1.41421,1,11,962,0,2,2,1
4.36533,2.82897,3.34782,23,0,255,176,105,1,1,0,11,963,0,3,2,1
4.78951,2.39478,5.6753,263,0,123,137,255,1,1.41421,1,11,964,0,4,2,1
4.78951,2.39478,5.6753,263,1,123,137,255,1,2,2,11,965,0,5,2,1
4.78951,2.39478,5.6753,263,1,123,137,255,1,2.23607,2,11,966,0,6,2,1
4.78951,2.39478,5.6753,263,1,123,137,255,1,1.41421,2,11,967,0,7,2,1
4.78951,2.39478,5.6753,263,0,123,137,255,1,1,1,11,968,0,8,2,1
5.37818,2.83968,2.1142,75,0,255,103,155,1,1.41421,1.41421,11,969,0,9,2,1
5.37818,2.83968,2.1142,75,1,255,103,155,1,3,1.41421,11,970,0,10,2,1
5.37818,2.83968,2.1142,75,0,255,103,155,1,3,1,11,971,0,11,2,1
2.51045,1.91971,2.88225,115,0,255,116,219,1,2.23607,2,11,972,0,12,2,1
2.51045,1.91971,2.88225,115,0,255,116,219,1,2,1,11,973,0,13,2,1
